candidate,office,district,party,county,precinct,total votes 
Phil Hudok,US House,2,CON,Kanawha,Precinct 425,3
Bob Ore,State Senate,8,REP,Kanawha,Precinct 425,165
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 425,236
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 425,167
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 425,191
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 425,55
,Registered Voters ,,,Kanawha,Precinct 426,818
,Ballots Cast ,,,Kanawha,Precinct 426,499
,Straight Party Ticket ,,REP,Kanawha,Precinct 426,82
,Straight Party Ticket ,,DEM,Kanawha,Precinct 426,49
,Straight Party Ticket ,,CON,Kanawha,Precinct 426,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 426,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 426,268
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 426,210
Jeff Becker,US Senate,,CON,Kanawha,Precinct 426,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 426,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 426,359
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 426,109
Phil Hudok,US House,2,CON,Kanawha,Precinct 426,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 426,223
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 426,257
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 426,223
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 426,221
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 426,37
,Registered Voters ,,,Kanawha,Precinct 427,797
,Ballots Cast ,,,Kanawha,Precinct 427,449
,Straight Party Ticket ,,REP,Kanawha,Precinct 427,63
,Straight Party Ticket ,,DEM,Kanawha,Precinct 427,60
,Straight Party Ticket ,,CON,Kanawha,Precinct 427,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 427,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 427,197
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 427,236
Jeff Becker,US Senate,,CON,Kanawha,Precinct 427,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 427,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 427,301
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 427,128
Phil Hudok,US House,2,CON,Kanawha,Precinct 427,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 427,186
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 427,248
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 427,183
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 427,211
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 427,30
,Registered Voters ,,,Kanawha,Precinct 428,970
,Ballots Cast ,,,Kanawha,Precinct 428,437
,Straight Party Ticket ,,REP,Kanawha,Precinct 428,100
,Straight Party Ticket ,,DEM,Kanawha,Precinct 428,62
,Straight Party Ticket ,,CON,Kanawha,Precinct 428,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 428,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 428,225
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 428,193
Jeff Becker,US Senate,,CON,Kanawha,Precinct 428,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 428,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 428,304
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 428,111
Phil Hudok,US House,2,CON,Kanawha,Precinct 428,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 428,202
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 428,217
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 428,206
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 428,182
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 428,24
,Registered Voters ,,,Kanawha,Precinct 429,1142
,Ballots Cast ,,,Kanawha,Precinct 429,420
,Straight Party Ticket ,,REP,Kanawha,Precinct 429,114
,Straight Party Ticket ,,DEM,Kanawha,Precinct 429,53
,Straight Party Ticket ,,CON,Kanawha,Precinct 429,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 429,3
John R. Raese,US Senate,,REP,Kanawha,Precinct 429,231
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 429,171
Jeff Becker,US Senate,,CON,Kanawha,Precinct 429,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 429,11
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 429,321
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 429,88
Phil Hudok,US House,2,CON,Kanawha,Precinct 429,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 429,203
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 429,195
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 429,222
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 429,150
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 429,26
,Registered Voters ,,,Kanawha,Precinct 431,982
,Ballots Cast ,,,Kanawha,Precinct 431,491
,Straight Party Ticket ,,REP,Kanawha,Precinct 431,94
,Straight Party Ticket ,,DEM,Kanawha,Precinct 431,56
,Straight Party Ticket ,,CON,Kanawha,Precinct 431,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 431,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 431,278
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 431,196
Jeff Becker,US Senate,,CON,Kanawha,Precinct 431,4
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 431,12
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 431,370
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 431,104
Phil Hudok,US House,2,CON,Kanawha,Precinct 431,7
Bob Ore,State Senate,8,REP,Kanawha,Precinct 431,216
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 431,255
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 431,226
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 431,213
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 431,27
,Registered Voters ,,,Kanawha,Precinct 432,1228
,Ballots Cast ,,,Kanawha,Precinct 432,636
,Straight Party Ticket ,,REP,Kanawha,Precinct 432,98
,Straight Party Ticket ,,DEM,Kanawha,Precinct 432,61
,Straight Party Ticket ,,CON,Kanawha,Precinct 432,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 432,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 432,363
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 432,258
Jeff Becker,US Senate,,CON,Kanawha,Precinct 432,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 432,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 432,497
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 432,117
Phil Hudok,US House,2,CON,Kanawha,Precinct 432,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 432,291
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 432,328
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 432,307
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 432,261
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 432,35
,Registered Voters ,,,Kanawha,Precinct 433,688
,Ballots Cast ,,,Kanawha,Precinct 433,308
,Straight Party Ticket ,,REP,Kanawha,Precinct 433,71
,Straight Party Ticket ,,DEM,Kanawha,Precinct 433,40
,Straight Party Ticket ,,CON,Kanawha,Precinct 433,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 433,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 433,176
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 433,115
Jeff Becker,US Senate,,CON,Kanawha,Precinct 433,1
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 433,14
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 433,233
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 433,66
Phil Hudok,US House,2,CON,Kanawha,Precinct 433,4
Bob Ore,State Senate,8,REP,Kanawha,Precinct 433,156
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 433,139
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 433,162
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 433,116
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 433,14
,Registered Voters ,,,Kanawha,Precinct 434,505
,Ballots Cast ,,,Kanawha,Precinct 434,237
,Straight Party Ticket ,,REP,Kanawha,Precinct 434,51
,Straight Party Ticket ,,DEM,Kanawha,Precinct 434,24
,Straight Party Ticket ,,CON,Kanawha,Precinct 434,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 434,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 434,136
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 434,89
Jeff Becker,US Senate,,CON,Kanawha,Precinct 434,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 434,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 434,176
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 434,48
Phil Hudok,US House,2,CON,Kanawha,Precinct 434,8
Bob Ore,State Senate,8,REP,Kanawha,Precinct 434,126
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 434,101
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 434,118
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 434,83
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 434,19
,Registered Voters ,,,Kanawha,Precinct 435,755
,Ballots Cast ,,,Kanawha,Precinct 435,374
,Straight Party Ticket ,,REP,Kanawha,Precinct 435,77
,Straight Party Ticket ,,DEM,Kanawha,Precinct 435,27
,Straight Party Ticket ,,CON,Kanawha,Precinct 435,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 435,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 435,229
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 435,134
Jeff Becker,US Senate,,CON,Kanawha,Precinct 435,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 435,8
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 435,295
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 435,62
Phil Hudok,US House,2,CON,Kanawha,Precinct 435,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 435,183
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 435,172
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 435,201
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 435,124
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 435,29
,Registered Voters ,,,Kanawha,Precinct 436,1193
,Ballots Cast ,,,Kanawha,Precinct 436,548
,Straight Party Ticket ,,REP,Kanawha,Precinct 436,99
,Straight Party Ticket ,,DEM,Kanawha,Precinct 436,70
,Straight Party Ticket ,,CON,Kanawha,Precinct 436,2
,Straight Party Ticket ,,MTN,Kanawha,Precinct 436,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 436,263
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 436,262
Jeff Becker,US Senate,,CON,Kanawha,Precinct 436,7
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 436,16
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 436,385
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 436,131
Phil Hudok,US House,2,CON,Kanawha,Precinct 436,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 436,228
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 436,296
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 436,226
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 436,229
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 436,64
,Registered Voters ,,,Kanawha,Precinct 437,1200
,Ballots Cast ,,,Kanawha,Precinct 437,670
,Straight Party Ticket ,,REP,Kanawha,Precinct 437,91
,Straight Party Ticket ,,DEM,Kanawha,Precinct 437,60
,Straight Party Ticket ,,CON,Kanawha,Precinct 437,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 437,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 437,353
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 437,285
Jeff Becker,US Senate,,CON,Kanawha,Precinct 437,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 437,25
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 437,507
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 437,142
Phil Hudok,US House,2,CON,Kanawha,Precinct 437,2
Bob Ore,State Senate,8,REP,Kanawha,Precinct 437,277
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 437,360
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 437,235
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 437,286
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 437,122
,Registered Voters ,,,Kanawha,Precinct 438,1161
,Ballots Cast ,,,Kanawha,Precinct 438,544
,Straight Party Ticket ,,REP,Kanawha,Precinct 438,92
,Straight Party Ticket ,,DEM,Kanawha,Precinct 438,67
,Straight Party Ticket ,,CON,Kanawha,Precinct 438,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 438,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 438,260
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 438,255
Jeff Becker,US Senate,,CON,Kanawha,Precinct 438,6
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 438,20
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 438,374
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 438,133
Phil Hudok,US House,2,CON,Kanawha,Precinct 438,18
Bob Ore,State Senate,8,REP,Kanawha,Precinct 438,230
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 438,288
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 438,214
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 438,197
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 438,113
,Registered Voters ,,,Kanawha,Precinct 439,1059
,Ballots Cast ,,,Kanawha,Precinct 439,577
,Straight Party Ticket ,,REP,Kanawha,Precinct 439,85
,Straight Party Ticket ,,DEM,Kanawha,Precinct 439,71
,Straight Party Ticket ,,CON,Kanawha,Precinct 439,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 439,2
John R. Raese,US Senate,,REP,Kanawha,Precinct 439,312
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 439,236
Jeff Becker,US Senate,,CON,Kanawha,Precinct 439,0
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 439,24
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 439,428
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 439,118
Phil Hudok,US House,2,CON,Kanawha,Precinct 439,10
Bob Ore,State Senate,8,REP,Kanawha,Precinct 439,244
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 439,291
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 439,217
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 439,190
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 439,144
,Registered Voters ,,,Kanawha,Precinct 440,703
,Ballots Cast ,,,Kanawha,Precinct 440,290
,Straight Party Ticket ,,REP,Kanawha,Precinct 440,51
,Straight Party Ticket ,,DEM,Kanawha,Precinct 440,40
,Straight Party Ticket ,,CON,Kanawha,Precinct 440,1
,Straight Party Ticket ,,MTN,Kanawha,Precinct 440,0
John R. Raese,US Senate,,REP,Kanawha,Precinct 440,141
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 440,135
Jeff Becker,US Senate,,CON,Kanawha,Precinct 440,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 440,10
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 440,180
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 440,96
Phil Hudok,US House,2,CON,Kanawha,Precinct 440,5
Bob Ore,State Senate,8,REP,Kanawha,Precinct 440,123
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 440,156
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 440,110
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 440,119
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 440,48
,Registered Voters ,,,Kanawha,Precinct 441,823
,Ballots Cast ,,,Kanawha,Precinct 441,313
,Straight Party Ticket ,,REP,Kanawha,Precinct 441,48
,Straight Party Ticket ,,DEM,Kanawha,Precinct 441,25
,Straight Party Ticket ,,CON,Kanawha,Precinct 441,0
,Straight Party Ticket ,,MTN,Kanawha,Precinct 441,1
John R. Raese,US Senate,,REP,Kanawha,Precinct 441,160
Joe Manchin III,US Senate,,DEM,Kanawha,Precinct 441,139
Jeff Becker,US Senate,,CON,Kanawha,Precinct 441,2
Jesse Johnson ,US Senate,,MTN,Kanawha,Precinct 441,9
Shelley Moore Capito,US House,2,REP,Kanawha,Precinct 441,239
Virginia Lynch Graf,US House,2,DEM,Kanawha,Precinct 441,59
Phil Hudok,US House,2,CON,Kanawha,Precinct 441,6
Bob Ore,State Senate,8,REP,Kanawha,Precinct 441,150
Erik Wells,State Senate,8,DEM,Kanawha,Precinct 441,155
Charles Minimah,State Senate,17,REP,Kanawha,Precinct 441,126
Brooks McCabe,State Senate,17,DEM,Kanawha,Precinct 441,113
David B. Hall ,State Senate,17,MTN,Kanawha,Precinct 441,60
,Registered Voters ,,,Kanawha,TOTALS,130321
,Ballots Cast ,,,Kanawha,TOTALS,60655
,Straight Party Ticket ,,REP,Kanawha,TOTALS,8000
,Straight Party Ticket ,,DEM,Kanawha,TOTALS,10137
,Straight Party Ticket ,,CON,Kanawha,TOTALS,71
,Straight Party Ticket ,,MTN,Kanawha,TOTALS,81
John R. Raese,US Senate,,REP,Kanawha,TOTALS,25120
Joe Manchin III,US Senate,,DEM,Kanawha,TOTALS,33064
Jeff Becker,US Senate,,CON,Kanawha,TOTALS,287
Jesse Johnson ,US Senate,,MTN,Kanawha,TOTALS,1677
Shelley Moore Capito,US House,2,REP,Kanawha,TOTALS,39145
Virginia Lynch Graf,US House,2,DEM,Kanawha,TOTALS,18446
Phil Hudok,US House,2,CON,Kanawha,TOTALS,823
Bob Ore,State Senate,8,REP,Kanawha,TOTALS,21116
Erik Wells,State Senate,8,DEM,Kanawha,TOTALS,36280
Charles Minimah,State Senate,17,REP,Kanawha,TOTALS,21715
Brooks McCabe,State Senate,17,DEM,Kanawha,TOTALS,32085
David B. Hall ,State Senate,17,MTN,Kanawha,TOTALS,3628
