candidate,office,district,party,county,precinct,total votes
Mike Hall,Treasurer,,REP,Mercer,Precinct 98,30
Patrick Morrisey,Attorney General,,REP,Mercer,Precinct 98,37
Bill Cole,State Senate,6,REP,Mercer,Precinct 98,50
Joe Ellington,House of Delegates,27,REP,Mercer,Precinct 98,44
Marty Gearheart,House of Delegates,27,REP,Mercer,Precinct 98,36
John H. Shott ,House of Delegates,27,REP,Mercer,Precinct 98,32
Barack Obama,President ,,DEM,Mercer,Precinct 98,56
Keith Judd,President ,,DEM,Mercer,Precinct 98,73
Joe Manchin III,U.S. Senate,,DEM,Mercer,Precinct 98,112
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,Precinct 98,27
Nick J. Rahall II,U.S. House,3,DEM,Mercer,Precinct 98,105
Arne Moltis,Governor,,DEM,Mercer,Precinct 98,29
Earl Ray Tomblin,Governor,,DEM,Mercer,Precinct 98,112
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,Precinct 98,116
Glen B. Gainer III,Auditor,,DEM,Mercer,Precinct 98,102
John D. Perdue,Treasurer,,DEM,Mercer,Precinct 98,110
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,Precinct 98,34
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,Precinct 98,28
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,Precinct 98,11
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,Precinct 98,46
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,Precinct 98,5
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,Precinct 98,106
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,Precinct 98,7
Mark Wills,State Senate,6,DEM,Mercer,Precinct 98,134
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,Precinct 98,
Lyle Cottle,House of Delegates,25,DEM,Mercer,Precinct 98,
Ed Evans,House of Delegates,26,DEM,Mercer,Precinct 98,
Clif Moore,House of Delegates,26,DEM,Mercer,Precinct 98,
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,Precinct 98,
Greg Ball,House of Delegates,27,DEM,Mercer,Precinct 98,60
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,Precinct 98,82
Stephen Akers,House of Delegates,27,DEM,Mercer,Precinct 98,37
Billy Morefield,House of Delegates,27,DEM,Mercer,Precinct 98,71
Pete Sternloff,House of Delegates,27,DEM,Mercer,Precinct 98,29
Mitt Romney,President ,,REP,Mercer,TOTALS,1884
Ron Paul,President ,,REP,Mercer,TOTALS,222
Newt Gingrich,President ,,REP,Mercer,TOTALS,167
Rick Santorum,President ,,REP,Mercer,TOTALS,315
"Charles ""Buddy"" Roemer",President ,,REP,Mercer,TOTALS,20
John R. Raese,U.S. Senate,,REP,Mercer,TOTALS,2054
Bill Lester,U.S. House,3,REP,Mercer,TOTALS,661
Lee A. Bias,U.S. House,3,REP,Mercer,TOTALS,145
Rick Snuffer,U.S. House,3,REP,Mercer,TOTALS,1444
Ralph William Clark,Governor,,REP,Mercer,TOTALS,450
Bill Maloney,Governor,,REP,Mercer,TOTALS,1934
Brian Savilla,Secretary of State ,,REP,Mercer,TOTALS,1935
Larry V. Faircloth,Auditor,,REP,Mercer,TOTALS,1946
"Stephen R. ""Steve"" Connolly",Treasurer,,REP,Mercer,TOTALS,908
Mike Hall,Treasurer,,REP,Mercer,TOTALS,1135
Patrick Morrisey,Attorney General,,REP,Mercer,TOTALS,1925
Bill Cole,State Senate,6,REP,Mercer,TOTALS,2226
Joe Ellington,House of Delegates,27,REP,Mercer,TOTALS,1544
Marty Gearheart,House of Delegates,27,REP,Mercer,TOTALS,1479
John H. Shott ,House of Delegates,27,REP,Mercer,TOTALS,1549
Barack Obama,President ,,DEM,Mercer,TOTALS,2494
Keith Judd,President ,,DEM,Mercer,TOTALS,2468
Joe Manchin III,U.S. Senate,,DEM,Mercer,TOTALS,4639
Sheirl Fletcher,U.S. Senate,,DEM,Mercer,TOTALS,1137
Nick J. Rahall II,U.S. House,3,DEM,Mercer,TOTALS,4633
Arne Moltis,Governor,,DEM,Mercer,TOTALS,990
Earl Ray Tomblin,Governor,,DEM,Mercer,TOTALS,4639
Natalie E. Tennant,Secretary of State ,,DEM,Mercer,TOTALS,4522
Glen B. Gainer III,Auditor,,DEM,Mercer,TOTALS,4406
John D. Perdue,Treasurer,,DEM,Mercer,TOTALS,4500
Sally Shepherd ,Commissioner of Agriculture,,DEM,Mercer,TOTALS,1492
Steve Miller,Commissioner of Agriculture,,DEM,Mercer,TOTALS,1026
Joe Messineo,Commissioner of Agriculture,,DEM,Mercer,TOTALS,460
Walt Helmick,Commissioner of Agriculture,,DEM,Mercer,TOTALS,1649
Bobb Tabb,Commissioner of Agriculture,,DEM,Mercer,TOTALS,257
"Darrell V. McGraw, Jr.",Attorney General,,DEM,Mercer,TOTALS,4673
"Michael ""Mike"" Mithem",State Senate,6,DEM,Mercer,TOTALS,855
Mark Wills,State Senate,6,DEM,Mercer,TOTALS,4729
Linda Goode Phillips,House of Delegates,25,DEM,Mercer,TOTALS,50
Lyle Cottle,House of Delegates,25,DEM,Mercer,TOTALS,160
Ed Evans,House of Delegates,26,DEM,Mercer,TOTALS,39
Clif Moore,House of Delegates,26,DEM,Mercer,TOTALS,51
Edwin Ray Vanover,House of Delegates,26,DEM,Mercer,TOTALS,156
Greg Ball,House of Delegates,27,DEM,Mercer,TOTALS,2660
Ryan J. Flanigan,House of Delegates,27,DEM,Mercer,TOTALS,3158
Stephen Akers,House of Delegates,27,DEM,Mercer,TOTALS,1868
Billy Morefield,House of Delegates,27,DEM,Mercer,TOTALS,2244
Pete Sternloff,House of Delegates,27,DEM,Mercer,TOTALS,1522
